Tabla;Codigo;Nombre;Descripcion;Habilitado;Aplicacion;IsStandardGEL;IsStandardMSPS;Extra_I:Marca;Extra_II:Referencias;Extra_III:RegistroSanitario;Extra_IV:EstadoRegistro;Extra_V:Titular;Extra_VI:Fabricante;Extra_VII:Importador;Extra_VIII:NivelRiesgo;Extra_IX:PresentacionComercial;Extra_X:UnidadUso;ValorRegistro;UsuarioResponsable;Fecha_Actualizacion;IsPublicPrivate
DispositivosMedicosLibertadVigilada;20074699-39;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3009KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-4;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RD3024KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-40;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3509KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-41;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ4009KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-42;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2212KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-43;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2512KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-44;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2712KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-45;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3012KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-46;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3512KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-47;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ4012KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-48;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2215KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-49;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2515KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-5;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RD3028KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-50;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2715KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-51;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3015KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-52;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3515KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-53;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ4015KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-54;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2218KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-55;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2518KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-56;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2718KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-57;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3018KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-58;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3518KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-59;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ4018KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-6;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RD3509KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-60;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2221KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-61;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2521KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-62;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2721KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-63;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3021KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-64;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3521KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-65;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ4021KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-66;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2224KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-67;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2524KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-68;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2724KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-69;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3024KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-7;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RD3512KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-70;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3524KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-71;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ4024KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-72;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2228KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-73;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2528KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-74;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2728KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-75;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3028KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-76;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3528KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-77;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ4028KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-78;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2233KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-79;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2533KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-8;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RD3515KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-80;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ2733KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-81;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3033KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20074699-82;ULTIMASTER SISTEMA DE STENT CORONARIO LIBERADOR DE SIROLIMUS ULTIMASTER SIROLIMUS ELUTING CORONARY STENT SYSTEM-TERUMO;EstentCORONARIO MEDICADO;SI;;False;False;TANSEI;DE-RQ3533KSM;INVIMA 2024DM-0011620-R1;Vigente;TERUMO COLOMBIA ANDINA SAS;TERUMO EUROPE N.V ASHITAKA DE TERUMO CORPORATION;TERUMO COLOMBIA ANDINA SAS;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
