ref,codigo,descripcion,uvr,tipo
05680,361701,ANASTOMOSIS CORONARIA PARA REVASCULARIZACION CARDIACA DE UNO O MAS VASOS CON VENA SAFENA POR ESTERNOTOMIA O TORACOTOMIA (13),470.0,quirurgico
05682,362100,REVASCULARIZACION CARDIACA POR IMPLANTACION DE ARTERIA RADIAL SOD (14),520.0,quirurgico
05682,362200,REVASCULARIZACION CARDIACA POR IMPLANTACION DE ARTERIA GASTROEPIPLOICA SOD * (14),520.0,quirurgico
05682,362300,REVASCULARIZACION CARDIACA POR IMPLANTACION DE OTRAS ARTERIAS SOD (14),520.0,quirurgico
05683,363200,REINTERVENCION DE REVASCULARIZACION CARDIACA ( DERIVACION O PUENTES CORONARIOS) SOD * (145),550.0,quirurgico
05701,369200,REPARACION O CIERRE DE FISTULA AORTO-CORONARIA SOD,350.0,quirurgico
05702,377401,INSERCION O SUSTITUCION DE ELECTRODO EPICARDICO POR ESTERNOTOMIA O TORACOTOMIA (146),350.0,quirurgico
05703,376100,IMPLANTACION DE BALON CONTRAPULSACION SOD (344),100.0,quirurgico
05704,373302,RESECCION ABIERTA DE HACES ANOMALOS DEL SISTEMA DE CONDUCCION (75),450.0,quirurgico
05705,379401,IMPLANTACION DE CARDIOVERSOR/DESFIBRILADOR POR VIA INFRACLAVICULAR,180.0,quirurgico
05705,379402,IMPLANTACION DE CARDIOVERSOR/DESFIBRILADOR POR VIA SUBCUTANEA (SUBPECTORAL),180.0,quirurgico
05706,359501,"REINTERVENCION POR SANGRADO, DESPUES DE CIRUGIA CARDIACA",150.0,quirurgico
05710,375100,TRASPLANTE CARDIACO SOD,1.2,quirurgico
05711,375200,OBTENCIÓN DEL CORAZON ( DONANTE) SOD,500.0,quirurgico
06100,342000,TORACENTESIS DIAGNÓSTICA SOD,35.0,quirurgico
06100,340101,TORACENTESIS DE DRENAJE O DESCOMPRESIVA,45.0,quirurgico
06101,340400,TORACOSTOMÍA PARA DRENAJE CERRADO [TUBO DE TÓRAX] SOD,40.0,quirurgico
06102,340200,TORACOTOMIA EXPLORATORIA SOD,95.0,quirurgico
06102,343401,EXTRACCION DE CUERPO EXTRAÑO DE MEDIASTINO POR TORACOTOMIA CON O SIN RESECCION DE COSTILLA,120.0,quirurgico
06102,344101,ESCISION O ABLACIÓN DE LESION DE PARED TORACICA POR TORACOTOMIA,90.0,quirurgico
06102,344300,EXTRACCIÓN DE CUERPO EXTRAÑO EN PARED TORÁCICA SOD,95.0,quirurgico
06102,397500,EXPLORACION DE VASOS TORACICOS SOD,95.0,quirurgico
06103,340300,TORACOSTOMÍA ABIERTA CON RESECCION COSTAL SOD,120.0,quirurgico
06104,330101,"EXTRACCIÓN DE CUERPO EXTRAÑO EN BRONQUIO O PULMON, VIA ABIERTA (345)",140.0,quirurgico
06105,779131,RESECCIÓN TOTAL DE COSTILLA O COSTOCONDRECTOMÍA (UNA O MAS),120.0,quirurgico
06106,779131,RESECCIÓN TOTAL DE COSTILLA O COSTOCONDRECTOMÍA (UNA O MAS),120.0,quirurgico
06107,347200,CIERRE DE TORACOSTOMÍA ABIERTA SOD,120.0,quirurgico
06108,347200,CIERRE DE TORACOSTOMÍA ABIERTA SOD,120.0,quirurgico
06109,349400,CONTROL DE HEMORRAGIA DESPUES DE INTERVENCIONES INTRATORÁCICAS SOD,200.0,quirurgico
06110,347600,TORACOPLASTIA EXTRAPLEURAL SOD,200.0,quirurgico
06111,347300,TORACOPLASTIA CON CIERRE DE FÍSTULA BRONCOPLEURAL SOD,250.0,quirurgico
06112,347000,RECONSTRUCCION DE LA PARED TORACICA SOD,120.0,quirurgico
06113,776109,RESECCION TUMOR BENIGNO DE TORAX (REJA COSTAL Y ESTERNON),100.0,quirurgico
06114,776110,RESECCION TUMOR MALIGNO DE TORAX (REJA COSTAL Y ESTERNON),100.0,quirurgico
06113,776110,RESECCION TUMOR MALIGNO DE TORAX (REJA COSTAL Y ESTERNON),100.0,quirurgico
06115,347500,REPARACION DE DEFORMIDAD DE PECTUS SOD,190.0,quirurgico
06116,341101,EXPLORACION Y DRENAJE DE MEDIASTINO POR MEDIASTINOTOMÍA,120.0,quirurgico
06117,343201,RESECCIÓN DE QUISTE O TUMOR BENIGNO DEL MEDIASTINO POR TORACOTOMIA,150.0,quirurgico
06118,343300,RESECCIÓN DE TUMOR MALIGNO DEL MEDIASTINO SOD,160.0,quirurgico
06118,343301,RESECCIÓN DE TUMOR MALIGNO DEL MEDIASTINO POR TORACOTOMIA (15),250.0,quirurgico
06118,343302,RESECCIÓN DE TUMOR MALIGNO DEL MEDIASTINO POR ESTERNOTOMIA (15),250.0,quirurgico
06119,078100,ESCISIÓN PARCIAL DE TIMO SOD,170.0,quirurgico
06119,078200,ESCISIÓN TOTAL DE TIMO SOD,190.0,quirurgico
06121,974300,RETIRO DE SUTURAS DE TORAX ( RETIRO DE PUNTOS) SOD,50.0,quirurgico
06122,974300,RETIRO DE SUTURAS DE TORAX ( RETIRO DE PUNTOS) SOD,50.0,quirurgico
06140,345100,PLEURECTOMÍA PARIETAL SOD,130.0,quirurgico
06141,345300,DECORTICACIÓN PULMONAR SOD,150.0,quirurgico
06143,345300,DECORTICACIÓN PULMONAR SOD,150.0,quirurgico
06202,320001,RESECCIÓN O ABLACIÓN DE LESION O TEJIDO EN BRONQUIO CON BRONCOPLASTIA VÍA ABIERTA,200.0,quirurgico
06202,334400,RECONSTRUCCION DE BRONQUIO (BRONCOPLASTIA) SOD,140.0,quirurgico
06203,334100,SUTURA DE LACERACION BRONQUIAL SOD,140.0,quirurgico
06203,334202,CIERRE DE BRONCOSTOMIA,140.0,quirurgico
06204,334201,CIERRE DE FÍSTULA BRONCOCUTÁNEA O BRONCOPLEURAL,230.0,quirurgico
06311,324200,LOBECTOMÍA TOTAL PULMONAR SOD,200.0,quirurgico
06312,323100,LOBECTOMIA SEGMENTARIA ( LOBECTOMIA PARCIAL O RESECCION EN CUÑA) SOD,150.0,quirurgico
06315,325100,NEUMONECTOMÍA SIMPLE SOD,185.0,quirurgico
06316,325200,NEUMONECTOMÍA RADICAL SOD,250.0,quirurgico
06317,347005,RECONSTRUCCION DE LA PARED TORACICA CON PROTESIS,200.0,quirurgico
06318,325300,NEUMONECTOMÍA CON DECORTICACION CONCOMITANTE (PLEURONEUMONECTOMIA) SOD,300.0,quirurgico
06319,322100,RESECCIÓN O PLICATURA DE BULAS SOD,150.0,quirurgico
06320,322200,REDUCCIÓN QUIRURGICA DE VOLUMEN PULMONAR SOD,200.0,quirurgico
06321,334301,NEUMORRAFIA SIMPLE,130.0,quirurgico
06400,420100,DRENAJE DE COLECCIÓN DE ESÓFAGO POR ESOFAGOTOMIA SOD,100.0,quirurgico
06400,427100,ESOFAGOTOMIA CERVICAL CON MIOTOMIA SOD,110.0,quirurgico
06401,427200,ESOFAGOTOMIA TRANSTORACICA CON MIOTOMIA SOD,200.0,quirurgico
06401,427300,ESOFAGOTOMIA CON MIOTOMIA EN ESPIRAL SOD,200.0,quirurgico
06402,421100,ESOFAGOSTOMÍA CON MIOTOMIA CERVICAL SOD,160.0,quirurgico
06402,425000,ANASTOMOSIS DE ESOFAGO VIA INTRATORACICA Y/O CERVICAL SOD,200.0,quirurgico
06402,428300,CIERRE DE ESOFAGOSTOMIA SOD,125.0,quirurgico
06403,429401,"EXTRACCIÓN DE CUERPO EXTRAÑO O LESIÓN LOCALIZADA EN ESÓFAGO CON REPARO PRIMARIO, VIA CERVICAL",150.0,quirurgico
06404,429402,"EXTRACCIÓN DE CUERPO EXTRAÑO O LESIÓN LOCALIZADA EN ESÓFAGO CON REPARO PRIMARIO, VIA TRANSTORACICA",200.0,quirurgico
06410,423101,DIVERTICULECTOMÍA DE ESÓFAGO VIA CERVICAL,150.0,quirurgico
06411,423102,DIVERTICULECTOMÍA DE ESÓFAGO VIA TRANSTORACICA,200.0,quirurgico
06412,423201,RESECCIÓN DE TUMOR DE ESÓFAGO VIA CERVICAL,150.0,quirurgico
06413,423202,RESECCIÓN DE TUMOR DE ESÓFAGO POR TORACOTOMIA,200.0,quirurgico
06413,423203,RESECCIÓN DE TUMOR DE ESÓFAGO VIA ABDOMINAL,200.0,quirurgico
06420,424100,ESOFAGECTOMIA PARCIAL SOD (191),250.0,quirurgico
06421,424200,ESOFAGECTOMÍA TOTAL SOD (191) (202),280.0,quirurgico
06422,425502,RECONSTRUCCION ESOFAGICA INTRATORACICA CON INTERPOSICION DE COLON VIA TORACOABDOMINAL Y CERVICAL,200.0,quirurgico
06422,425501,RECONSTRUCCION ESOFAGICA INTRATORACICA CON INTERPOSICION DE COLON VIA ABDOMINAL Y CERVICAL,200.0,quirurgico
06422,426101,RECONSTRUCCION ESOFAGICA ANTE -ESTERNAL CON INTERPOSICION DE COLON,200.0,quirurgico
06422,426102,RECONSTRUCCION ESOFAGICA ANTE -ESTERNAL CON INTERPOSICION DE INTESTINO DELGADO,200.0,quirurgico
06423,426103,RECONSTRUCCION ESOFAGICA ANTE -ESTERNAL CON OTRA INTERPOSICION NCOC **,185.0,quirurgico
06423,425300,ANASTOMOSIS ESOFAGICA VIA INTRATORACICA Y/O CERVICAL CON INTERPOSICION DEL INTESTINO DELGADO SOD,185.0,quirurgico
06423,425100,ESOFAGOESOFAGOSTOMIA VIA INTRATORACICA Y/O CERVICAL SOD,185.0,quirurgico
06424,439300,ESOFAGOGASTRECTOMIA SOD,205.0,quirurgico
06450,317301,CIERRE DE FÍSTULA TRAQUEOESOFAGICA CON ANASTOMOSIS ESOFÁGICA E INTERPOSICION DE TEJIDO MEDIASTINAL,200.0,quirurgico
06453,428202,ESOFAGORRAFIA POR TORACOTOMIA,150.0,quirurgico
06454,428202,ESOFAGORRAFIA POR TORACOTOMIA,150.0,quirurgico
06456,429101,LIGADURA DE VARICES ESOFAGICAS VIA TRANSTORACICA,170.0,quirurgico
06456,429102,LIGADURA DE VARICES ESOFAGICAS POR TRANSECCION GASTRICA,170.0,quirurgico
06457,427401,ESOFAGOCARDIO MIOTOMIA ABDOMINAL O TORACICA [HELLER] VIA ABIERTA,200.0,quirurgico
07101,530100,HERNIORRAFIA INGUINAL DIRECTA SOD (84),70.0,quirurgico
07101,530200,HERNIORRAFIA INGUINAL INDIRECTA SOD (84),70.0,quirurgico
07101,530300,HERNIORRAFIA INGUINAL ENCARCELADA SOD (84),70.0,quirurgico
07101,530500,HERNIORRAFIA INGUINAL CON INJERTO O PROTESIS SOD,90.0,quirurgico
07101,531100,REPARACION BILATERAL DE HERNIA INGUINAL DIRECTA SOD (84),125.0,quirurgico
07101,531200,REPARACION BILATERAL DE HERNIA INGUINAL INDIRECTA SOD (84),125.0,quirurgico
07101,531300,REPARACION BILATERAL DE HERNIA INGUINAL CON UNA PROTESIS SOD,125.0,quirurgico
07101,531400,REPARACION BILATERAL DE HERNIA INGUINAL CON DOS PROTESIS SOD,125.0,quirurgico
07102,530400,HERNIORRAFIA INGUINAL REPRODUCIDA SOD (84),90.0,quirurgico
07103,532100,HERNIORRAFIA FEMORAL O CRURAL ENCARCELADA SOD (84),70.0,quirurgico
07103,532200,HERNIORRAFIA FEMORAL O CRURAL POR DESLIZAMIENTO SOD (84),70.0,quirurgico
07103,533100,REPARACION BILATERAL DE HERNIA CRURAL CON INJERTO O PROTESIS SOD,125.0,quirurgico
07104,533000,HERNIORRAFIA BILATERAL FEMORAL O CRURAL REPRODUCIDA SOD (84),160.0,quirurgico
07105,535200,HERNIORRAFIA EPIGÁSTRICA SOD (84),60.0,quirurgico
07105,535202,HERNIORRAFIA EPIGÁSTRICA REPRODUCIDA (84),60.0,quirurgico
07105,535203,HERNIORRAFIA EPIGÁSTRICA CON PROTESIS (84),60.0,quirurgico
07107,534000,HERNIORRAFIA UMBILICAL SOD (84),60.0,quirurgico
07108,534100,HERNIORRAFIA UMBILICAL REPRODUCIDA SOD (84),70.0,quirurgico
07108,534200,HERNIORRAFIA UMBILICAL CON PROTESIS SOD,70.0,quirurgico
07109,535100,REPARACION DE HERNIA INCISIONAL (EVENTRACION) SOD (84),80.0,quirurgico
07109,543302,ESCISIÓN DE LESION AMPLIA EN LA PARED ABDOMINAL CON PROTESIS,100.0,quirurgico
07109,547400,EVENTRORRAFIA SOD,80.0,quirurgico
07109,547401,EVENTRORRAFIA CON COLOCACION DE MALLA,80.0,quirurgico
07111,536200,HERNIORRAFIA ISQUIÁTICA SOD (84),60.0,quirurgico
07112,536300,HERNIORRAFIA ISQUIORRECTAL SOD (84),60.0,quirurgico
07113,536000,HERNIORRAFIA LUMBAR SOD (84),60.0,quirurgico
07114,536100,HERNIORRAFIA OBTURADORA SOD (84),60.0,quirurgico
07115,537000,REPARACION DE HERNIA DIAFRAGMATICA VIA ABDOMINAL SOD (84),180.0,quirurgico
07116,537100,REPARACION DE HERNIA DIAFRAGMATICA VIA TORACICA SOD (84),180.0,quirurgico
07117,537200,REPARACION DE HERNIA DIAFRAGMATICA VIA TORACOABDOMINAL SOD (84),200.0,quirurgico
07120,397400,EXPLORACION DE AORTA ABDOMINAL SOD,90.0,quirurgico
07120,397601,"EXPLORACION DE ARTERIAS ABDOMINALES, UNA O MAS",90.0,quirurgico
07120,397700,EXPLORACION DE VENAS ABDOMINALES SOD,90.0,quirurgico
07120,541200,LAPAROTOMIA EXPLORATORIA SOD,90.0,quirurgico
07120,591910,EXPLORACIÓN DE TEJIDO PERIVESICAL,90.0,quirurgico
07121,540000,DRENAJE DE COLECCIÓN EN PARED ABDOMINAL SOD,30.0,quirurgico
07122,543100,ESCISIÓN DE TUMOR BENIGNO EN LA PARED ABDOMINAL SOD,30.0,quirurgico
07122,543200,RESECCION DE TUMOR MALIGNO DE LA PARED ABDOMINAL SOD,55.0,quirurgico
07123,546100,NUEVO CIERRE DE DISRUPCION POSTOPERATORIA DE PARED ABDOMINAL (EVISCERACION) SOD,60.0,quirurgico
07124,542500,LAVADO PERITONEAL DIAGNOSTICO SOD (186),40.0,quirurgico
07140,541301,"DRENAJE DE COLECCIÓN INTRAPERITONEAL(EPIPLOICO, OMENTAL,PERIESPLÉNICO, PERIGÁSTRICO, SUBHEPÁTICO, DE LA FOSA ILÍACA O PLASTRÓN APENDICULAR) POR LAPAROTOMÍA",100.0,quirurgico
07141,540001,DRENAJE DE COLECCIÓN EXTRAPERITONEAL,100.0,quirurgico
07141,540002,DRENAJE DE COLECCIÓN RETROPERITONEAL,100.0,quirurgico
07143,541400,LAVADO PERITONEAL TERAPEUTICO SOD,100.0,quirurgico
07146,541400,LAVADO PERITONEAL TERAPEUTICO SOD,100.0,quirurgico
07150,547200,CORRECCIÓN DE ONFALOCELE SOD,70.0,quirurgico
07151,547100,CORRECCIÓN TOTAL DE EVISCERACION PRENATAL ( GASTROSQUISIS) SOD (158),130.0,quirurgico
07151,547300,CIERRE DE PIEL CON INCISIONES DE RELAJACION EN ONFALOCELE O GASTROSQUISIS SOD,80.0,quirurgico
07152,541600,RESECCION DE LESION BENIGNA O MALIGNA EN EPIPLON O EN MESENTERIO SOD,110.0,quirurgico
07153,541502,RESECCIÓN DE TUMOR RETROPERITONEAL CON VACIAMIENTO GANGLIONAR,290.0,quirurgico
07153,541503,RESECCIÓN DE TUMOR RETROPERITONEAL CON DISECCION DE ESTRUCTURAS VASCULARES U ORGANOS RETROPERITONEALES,290.0,quirurgico
07153,599110,ESCISIÓN DE TUMOR RETROPERITONEAL CON DISECCIÓN DE GRANDES VASOS,200.0,quirurgico
07154,549201,"EXTRACCION CUERPO EXTRAÑO INTRAPERITONEAL (O DIU PERDIDO), POR LAPAROTOMIA",75.0,quirurgico
07155,544101,OMENTECTOMÍA PARCIAL,60.0,quirurgico
07155,544102,OMENTECTOMÍA TOTAL,60.0,quirurgico
07155,547600,RESECCION DE QUISTE VITELINO O SENO UMBILICAL SOD,60.0,quirurgico
07156,544200,ONFALECTOMÍA SOD,60.0,quirurgico
07157,549501,PLICATURA DE PERITONEO [NOBLE MODIFICADA],100.0,quirurgico
07158,545000,LISIS DE ADHERENCIAS PERITONEALES POR LAPAROTOMIA SOD,140.0,quirurgico
07201,502101,DRENAJE Y/O MARSUPIALIZACIÓN DE LESION HEPÁTICA POR LAPAROTOMÍA,110.0,quirurgico
07201,502402,ENUCLEACION DE LESION HEPATICA,110.0,quirurgico
07210,502201,RESECCION EN CUÑA DE HIGADO (81),200.0,quirurgico
07211,502201,RESECCION EN CUÑA DE HIGADO (81),200.0,quirurgico
07211,502202,HEPATECTOMÍA DE DOS SEGMENTOS (81),200.0,quirurgico
07212,502203,HEPATECTOMÍA DERECHA O IZQUIERDA (81),230.0,quirurgico
07213,502204,HEPATECTOMÍA TRISEGMENTARIA (81),250.0,quirurgico
07230,506101,HEPATORRAFIA SIMPLE,120.0,quirurgico
07231,506102,HEPATORRAFIA MÚLTIPLE; CON DESBRIDAMIENTO Y HEMOSTASIS,200.0,quirurgico
07232,385601,"OCLUSION, PINZAMIENTO O LIGADURA DE ARTERIAS ABDOMINALES, UNA O MAS (SELECTIVAS)",130.0,quirurgico
07233,385601,"OCLUSION, PINZAMIENTO O LIGADURA DE ARTERIAS ABDOMINALES, UNA O MAS (SELECTIVAS)",130.0,quirurgico
07233,385701,"OCLUSION, PINZAMIENTO O LIGADURA DE VENAS INTRAABDOMINALES, UNA O MAS",130.0,quirurgico
07251,517100,SUTURA SIMPLE DE COLEDOCO SOD,120.0,quirurgico
07252,517100,SUTURA SIMPLE DE COLEDOCO SOD,120.0,quirurgico
07252,517200,COLEDOCOPLASTIA SOD,180.0,quirurgico
07252,518100,DILATACION DEL ESFINTER DE ODDI SOD,120.0,quirurgico
07252,518300,ESFINTEROPLASTIA SOD,180.0,quirurgico
07253,517300,RECONSTRUCCIÓN DE VÍAS BILIARES SOD,300.0,quirurgico
07254,514201,EXPLORACIÓN POR ATRESIA CONGÉNITA DE VÍAS BILIARES,185.0,quirurgico
07254,516200,"ESCISIÓN DE LA AMPOLLA DE VATER (AMPULECTOMIA), CON REIMPLANTACION DE COLEDOCO SOD",230.0,quirurgico
07255,513000,ANASTOMOSIS DE VESICULA BILIAR O VIA BILIAR CON PANCREATOGRAFIA RETROGRADA ENDOSCOPICA (ERP) SOD,305.0,quirurgico
07255,513100,ANASTOMOSIS DE VESICULA BILIAR A CONDUCTOS HEPATICOS SOD,250.0,quirurgico
07255,513200,ANASTOMOSIS DE VESICULA BILIAR A INTESTINO SOD,250.0,quirurgico
07255,513300,ANASTOMOSIS DE VESICULA BILIAR A PANCREAS SOD,250.0,quirurgico
07255,513400,ANASTOMOSIS DE VESICULA BILIAR A ESTOMAGO SOD,250.0,quirurgico
07255,513600,COLEDOCODUODENOSTOMIA SOD,250.0,quirurgico
07255,513700,ANASTOMOSIS DE CONDUCTO HEPATICO A TUBO DIGESTIVO SOD,250.0,quirurgico
07256,514100,EXPLORACION DEL CONDUCTO BILIAR PRINCIPAL PARA EXTRACCION DE CUERPO EXTRAÑO SOD,145.0,quirurgico
07256,514300,RE EXPLORACION DE VIAS BILIARES SOD,145.0,quirurgico
07256,514500,EXPLORACION DE VIA HEPATO BILIAR COMUN SOD,145.0,quirurgico
07256,519400,REVISION DE ANASTOMOSIS DE LAS VIAS BILIARES SOD,145.0,quirurgico
07260,510000,COLECISTOTOMIA Y COLECISTOSTOMIA CON EXTRACCION DE CALCULOS SOD,110.0,quirurgico
07260,519200,CIERRE DE COLECISTOSTOMIA SOD,55.0,quirurgico
07270,512101,COLECISTECTOMIA POR LAPAROTOMIA,140.0,quirurgico
07271,512103,COLECISTECTOMÍA CON EXPLORACIÓN DE VÍAS BILIARES POR COLEDOCOTOMÍA,180.0,quirurgico
07273,512501,RESECCIÓN DE QUISTES DEL COLÉDOCO CON DERIVACIÓN BILIODIGESTIVA Y VALVULA ANTIARREFLUJO,320.0,quirurgico
07274,512600,RESECCIÓN DE TUMOR MALIGNO DE VÍAS BILIARES BILIOENTERICAS PROXIMALES SOD,230.0,quirurgico
07275,512102,COLECISTECTOMÍA POR MINILAPAROTOMÍA SUBXIFOIDEA,150.0,quirurgico
07301,520100,DRENAJE DE ABSCESO DE PÁNCREAS SOD,130.0,quirurgico
07302,541801,MARSUPIALIZACIÓN ABDOMINAL POR PANCREATITIS,150.0,quirurgico
07310,525201,PANCREATECTOMÍA DISTAL CON ESPLENECTOMÍA,200.0,quirurgico
07311,525300,PANCREATECTOMÍA SUBTOTAL [OPERACIÓN DE CHILD] SOD,280.0,quirurgico
07312,525100,PANCREATECTOMIA PROXIMAL SOD,210.0,quirurgico
07312,527200,PANCREATICODUODENECTOMÍA PROXIMAL [WHIPPLE] SOD,300.0,quirurgico
07313,526100,PANCREATECTOMÍA TOTAL POR NECIDIOBLASTOSIS SOD,210.0,quirurgico
07313,527100,PANCREATICODUODENECTOMÍA TOTAL SOD,300.0,quirurgico
07314,522200,RESECCIÓN DE LESIÓN O TEJIDO DE PÁNCREAS SOD (204),160.0,quirurgico
07314,529501,FISTULECTOMIA DE PANCREAS,75.0,quirurgico
07314,529502,SUTURA SIMPLE DE PANCREAS,75.0,quirurgico
07315,520200,MARSUPIALIZACION DE QUISTE DEL PANCREAS SOD,120.0,quirurgico
07320,524400,DRENAJE INTERNO DE QUISTE PANCREATICO POR CISTOGASTROSTOMIA ABIERTA SOD,160.0,quirurgico
07320,529602,ANASTOMOSIS DEL PÁNCREAS POR LAPAROTOMÍA (83),160.0,quirurgico
07321,529604,PANCREATO-YEYUNOSTOMÍA TÉRMINO LATERAL (OPERACIÓN DE PUESTOW) (83),160.0,quirurgico
07401,070000,EXPLORACION DE AREA SUPRARENAL SOD,150.0,quirurgico
07401,072200,SUPRARRENALECTOMÍA (ADRENALECTOMÍA) UNILATERAL SOD,250.0,quirurgico
07401,072300,"SUPRARRENALECTOMÍA (ADRENALECTOMÍA), PARCIAL SOD",250.0,quirurgico
07401,074100,DRENAJE DE GLANDULA SUPRARRENAL SOD,90.0,quirurgico
07402,072100,ESCISION DE LESION EN GLANDULA SUPRARRENAL SOD (206),200.0,quirurgico
07403,072301,TOMA DE INJERTO (SUPRARRENALECTOMÍA) PARA IMPLANTE (PARKINSONISMO),130.0,quirurgico
07501,414200,ESCISION DE LESION O TEJIDO DE BAZO SOD,100.0,quirurgico
07501,414300,ESPLENECTOMIA PARCIAL SOD,110.0,quirurgico
07501,414500,ESCISIÓN DE BAZO ACCESORIO SOD,130.0,quirurgico
07501,415100,ESPLENECTOMIA TOTAL SOD,130.0,quirurgico
07502,416100,ESPLENORRAFIA SOD (369),130.0,quirurgico
07601,430101,EXTRACCION DE CUERPO EXTRAÑO MULTIPLE ( BEZOARD ) POR GASTROTOMIA,110.0,quirurgico
07603,431200,GASTROSTOMÍA POR LAPAROTOMÍA SOD,100.0,quirurgico
07604,446200,CIERRE DE GASTROSTOMÍA SOD,100.0,quirurgico
07610,438200,"GASTRECTOMÍA PARCIAL, CON RECONSTRUCCIÓN CON O SIN VAGOTOMÍA SOD",200.0,quirurgico
07611,438100,GASTRECTOMÍA SUBTOTAL RADICAL SOD,220.0,quirurgico
07612,439100,GASTRECTOMIA TOTAL CON INTERPOSICION INTESTINAL SOD,250.0,quirurgico
07630,445100,REANASTOMOSIS DEL ESTÓMAGO POR DESHISCENCIA DE LA SUTURA SOD (207),150.0,quirurgico
07630,469400,REINTERVENCION DE ANASTOMOSIS INTESTINAL SOD (207),150.0,quirurgico
07640,446100,SUTURA DE DESGARRO O HERIDA DE ESTOMAGO (GASTRORRAFIA) SOD (17),120.0,quirurgico
07642,444000,SUTURA DE ÚLCERA PERFORADA CON VAGOTOMIA Y EPIPLOPLASTIA SOD (18),200.0,quirurgico
07642,444100,SUTURA DE ULCERA GASTRICA SOD (18),150.0,quirurgico
07642,444200,SUTURA DE ULCERA DUODENAL SOD (18),150.0,quirurgico
07643,446500,ESOFAGOGASTROPLASTIA SOD,170.0,quirurgico
07643,446602,CIRUGIA ANTIRREFLUJO GASTROESOEFAGICO CON RECONSTRUCCIÓN DEL ESFINTER ESOFÁGICO INFERIOR POR VIA ABDOMINAL,170.0,quirurgico
07643,446603,REINTERVENCIÓN EN ANTIRREFLUJO GASTRESOFAGICO CON RECONSTRUCCIÓN DEL ESFINTER ESOFÁGICO INFERIOR.,170.0,quirurgico
07644,446601,CIRUGIA ANTIRREFLUJO GASTROESOFAGICO CON RECONSTRUCCIÓN DEL ESFINTER ESOFÁGICO POR VIA INFERIOR TRANSTORACICA,200.0,quirurgico
07645,433100,PILOROMIOTOMIA SOD,100.0,quirurgico
07645,442000,PILOROPLASTIA-PILORECTOMÍA ANTERIOR SOD (208),110.0,quirurgico
07645,442100,DILATACION DE PILORO MEDIANTE INCISION SOD,100.0,quirurgico
07646,449100,LIGADURA DE VARICES GASTRICAS VIA ABIERTA SOD,150.0,quirurgico
07647,440100,VAGOTOMÍA TRONCULAR Y PILOROPLASTIA SOD,160.0,quirurgico
07648,440200,VAGOTOMÍA SELECTIVA O SUPRASELECTIVA SOD,120.0,quirurgico
07649,425200,ESOFAGOGASTROSTOMIA VIA INTRATORACICA Y/O CERVICAL SOD,160.0,quirurgico
07649,425600,ESOFAGOPLASTIA CON ASCENSO DE ESTOMAGO SOD,160.0,quirurgico
07649,436100,GASTRODUODENOSTOMÍA SOD,160.0,quirurgico
07649,437100,GASTROYEYUNOSTOMÍA SOD,160.0,quirurgico
07649,438300,GASTROENTEROANASTOMOSIS DERIVATIVA (DUODENO O YEYUNO) CON EXCLUSIÓN PILORICA SOD,160.0,quirurgico
07649,439200,DERIVACION GASTROINTESTINAL EN Y DE ROUX SOD,160.0,quirurgico
07649,443100,DERIVACION GASTRICA PROXIMAL SOD,160.0,quirurgico
07650,348301,FISTULECTOMIA TORACICOABDOMINAL,55.0,quirurgico
07650,348302,FISTULECTOMIA TORACICOGASTRICA,55.0,quirurgico
07650,348303,FISTULECTOMIA TORACICOINTESTINAL,55.0,quirurgico
07651,446300,CIERRE DE OTRA FISTULA GASTRICA SOD,110.0,quirurgico
07652,446300,CIERRE DE OTRA FISTULA GASTRICA SOD,110.0,quirurgico
07653,449200,MANIPULACION INTRAOPERATORIA DE ESTÓMAGO (REDUCCIÓN DE VÓLVULO ) SOD,100.0,quirurgico
07700,450001,EXTRACCION DE CUERPO EXTRAÑO INTESTINAL POR ENTEROTOMIA,110.0,quirurgico
07710,460101,DUODENOSTOMÍA,150.0,quirurgico
07710,460102,YEYUNOSTOMIA,150.0,quirurgico
07710,460301,"EXTERIORIZACION DE INTESTINO GRUESO- CECOSTOMIA, COLOSTOMIA EN ASA O SIGMOIDOSTOMIA",150.0,quirurgico
07710,461100,COLOSTOMIA TEMPORAL SOD,150.0,quirurgico
07710,461200,COLOSTOMIA PERMANENTE SOD,150.0,quirurgico
07711,462200,ILEOSTOMÍA CONTINENTE SOD,150.0,quirurgico
07712,462400,APERTURA RETARDADA DE ILEOSTOMIA SOD,100.0,quirurgico
07712,463100,APERTURA RETARDADA DE OTRA ENTEROSTOMIA SOD,100.0,quirurgico
07712,464001,REMODELACIÓN DE ENTEROSTOMÍA,100.0,quirurgico
07720,453301,RESECCIÓN INTESTINAL DE DIVERTICULOS,120.0,quirurgico
07720,453302,RESECCIÓN INTESTINAL DE TUMOR,120.0,quirurgico
07720,454100,RESECCION DE LESION O TEJIDO DE INTESTINO GRUESO SOD,120.0,quirurgico
07721,449500,BAYPASS O DERIVACION O PUENTE DUODENAL PARA REFLUJO DUODENOGÁSTRICO SOD,140.0,quirurgico
07722,456201,DUODENECTOMIA,100.0,quirurgico
07722,456202,YEYUNECTOMIA,100.0,quirurgico
07722,456203,ILECTOMIA,100.0,quirurgico
07722,456300,RESECCION TOTAL DE INTESTINO DELGADO SOD,100.0,quirurgico
