ref,codigo,descripcion,uvr,tipo
427401,428500,REPARACION DE ESTENOSIS ESOFAGICA SOD,200.0,quirurgico
428500,428700,REPARACION DE ATRESIA ESOFAGICA SOD,250.0,quirurgico
07101,530100,HERNIORRAFIA INGUINAL DIRECTA SOD (84),70.0,quirurgico
530100,530200,HERNIORRAFIA INGUINAL INDIRECTA SOD (84),70.0,quirurgico
530200,530300,HERNIORRAFIA INGUINAL ENCARCELADA SOD (84),70.0,quirurgico
530300,530500,HERNIORRAFIA INGUINAL CON INJERTO O PROTESIS SOD,90.0,quirurgico
530500,531100,REPARACION BILATERAL DE HERNIA INGUINAL DIRECTA SOD (84),125.0,quirurgico
531100,531200,REPARACION BILATERAL DE HERNIA INGUINAL INDIRECTA SOD (84),125.0,quirurgico
531200,531300,REPARACION BILATERAL DE HERNIA INGUINAL CON UNA PROTESIS SOD,125.0,quirurgico
531300,531400,REPARACION BILATERAL DE HERNIA INGUINAL CON DOS PROTESIS SOD,125.0,quirurgico
531400,530400,HERNIORRAFIA INGUINAL REPRODUCIDA SOD (84),90.0,quirurgico
530400,532100,HERNIORRAFIA FEMORAL O CRURAL ENCARCELADA SOD (84),70.0,quirurgico
532100,532200,HERNIORRAFIA FEMORAL O CRURAL POR DESLIZAMIENTO SOD (84),70.0,quirurgico
532200,533100,REPARACION BILATERAL DE HERNIA CRURAL CON INJERTO O PROTESIS SOD,125.0,quirurgico
533100,533000,HERNIORRAFIA BILATERAL FEMORAL O CRURAL REPRODUCIDA SOD (84),160.0,quirurgico
533000,535200,HERNIORRAFIA EPIGÁSTRICA SOD (84),60.0,quirurgico
535200,535202,HERNIORRAFIA EPIGÁSTRICA REPRODUCIDA (84),60.0,quirurgico
535202,535203,HERNIORRAFIA EPIGÁSTRICA CON PROTESIS (84),60.0,quirurgico
535203,534000,HERNIORRAFIA UMBILICAL SOD (84),60.0,quirurgico
534000,534100,HERNIORRAFIA UMBILICAL REPRODUCIDA SOD (84),70.0,quirurgico
534100,534200,HERNIORRAFIA UMBILICAL CON PROTESIS SOD,70.0,quirurgico
534200,535100,REPARACION DE HERNIA INCISIONAL (EVENTRACION) SOD (84),80.0,quirurgico
535100,543302,ESCISIÓN DE LESION AMPLIA EN LA PARED ABDOMINAL CON PROTESIS,100.0,quirurgico
543302,547400,EVENTRORRAFIA SOD,80.0,quirurgico
547400,547401,EVENTRORRAFIA CON COLOCACION DE MALLA,80.0,quirurgico
547401,536200,HERNIORRAFIA ISQUIÁTICA SOD (84),60.0,quirurgico
536200,536300,HERNIORRAFIA ISQUIORRECTAL SOD (84),60.0,quirurgico
536300,536000,HERNIORRAFIA LUMBAR SOD (84),60.0,quirurgico
536000,536100,HERNIORRAFIA OBTURADORA SOD (84),60.0,quirurgico
536100,537000,REPARACION DE HERNIA DIAFRAGMATICA VIA ABDOMINAL SOD (84),180.0,quirurgico
537000,537100,REPARACION DE HERNIA DIAFRAGMATICA VIA TORACICA SOD (84),180.0,quirurgico
537100,537200,REPARACION DE HERNIA DIAFRAGMATICA VIA TORACOABDOMINAL SOD (84),200.0,quirurgico
537200,348201,SUTURA DE LACERACION DIAFRAGMÁTICA VIA TRANSTORACICA,150.0,quirurgico
348201,348202,SUTURA DE LACERACION DIAFRAGMÁTICA VÍA ABDOMINAL POR LAPAROTOMÍA,150.0,quirurgico
348202,348600,PLICATURA DE DIAFRAGMA POR EVENTRACIÓN SOD,180.0,quirurgico
348600,397400,EXPLORACION DE AORTA ABDOMINAL SOD,90.0,quirurgico
397400,397601,"EXPLORACION DE ARTERIAS ABDOMINALES, UNA O MAS",90.0,quirurgico
397601,397700,EXPLORACION DE VENAS ABDOMINALES SOD,90.0,quirurgico
397700,541200,LAPAROTOMIA EXPLORATORIA SOD,90.0,quirurgico
541200,591910,EXPLORACIÓN DE TEJIDO PERIVESICAL,90.0,quirurgico
591910,540000,DRENAJE DE COLECCIÓN EN PARED ABDOMINAL SOD,30.0,quirurgico
540000,543100,ESCISIÓN DE TUMOR BENIGNO EN LA PARED ABDOMINAL SOD,30.0,quirurgico
543100,543200,RESECCION DE TUMOR MALIGNO DE LA PARED ABDOMINAL SOD,55.0,quirurgico
543200,546100,NUEVO CIERRE DE DISRUPCION POSTOPERATORIA DE PARED ABDOMINAL (EVISCERACION) SOD,60.0,quirurgico
546100,542500,LAVADO PERITONEAL DIAGNOSTICO SOD (186),40.0,quirurgico
07140,541301,"DRENAJE DE COLECCIÓN INTRAPERITONEAL(EPIPLOICO, OMENTAL,PERIESPLÉNICO, PERIGÁSTRICO, SUBHEPÁTICO, DE LA FOSA ILÍACA O PLASTRÓN APENDICULAR) POR LAPAROTOMÍA",100.0,quirurgico
541301,540001,DRENAJE DE COLECCIÓN EXTRAPERITONEAL,100.0,quirurgico
540001,540002,DRENAJE DE COLECCIÓN RETROPERITONEAL,100.0,quirurgico
07142,541400,LAVADO PERITONEAL TERAPEUTICO SOD,100.0,quirurgico
541400,547200,CORRECCIÓN DE ONFALOCELE SOD,70.0,quirurgico
547200,547100,CORRECCIÓN TOTAL DE EVISCERACION PRENATAL ( GASTROSQUISIS) SOD (158),130.0,quirurgico
547100,547300,CIERRE DE PIEL CON INCISIONES DE RELAJACION EN ONFALOCELE O GASTROSQUISIS SOD,80.0,quirurgico
547300,541600,RESECCION DE LESION BENIGNA O MALIGNA EN EPIPLON O EN MESENTERIO SOD,110.0,quirurgico
541600,541502,RESECCIÓN DE TUMOR RETROPERITONEAL CON VACIAMIENTO GANGLIONAR,290.0,quirurgico
541502,541503,RESECCIÓN DE TUMOR RETROPERITONEAL CON DISECCION DE ESTRUCTURAS VASCULARES U ORGANOS RETROPERITONEALES,290.0,quirurgico
541503,599110,ESCISIÓN DE TUMOR RETROPERITONEAL CON DISECCIÓN DE GRANDES VASOS,200.0,quirurgico
599110,549201,"EXTRACCION CUERPO EXTRAÑO INTRAPERITONEAL (O DIU PERDIDO), POR LAPAROTOMIA",75.0,quirurgico
549201,544101,OMENTECTOMÍA PARCIAL,60.0,quirurgico
544101,544102,OMENTECTOMÍA TOTAL,60.0,quirurgico
544102,547600,RESECCION DE QUISTE VITELINO O SENO UMBILICAL SOD,60.0,quirurgico
547600,544200,ONFALECTOMÍA SOD,60.0,quirurgico
544200,549501,PLICATURA DE PERITONEO [NOBLE MODIFICADA],100.0,quirurgico
549501,545000,LISIS DE ADHERENCIAS PERITONEALES POR LAPAROTOMIA SOD,140.0,quirurgico
07201,502101,DRENAJE Y/O MARSUPIALIZACIÓN DE LESION HEPÁTICA POR LAPAROTOMÍA,110.0,quirurgico
502101,502402,ENUCLEACION DE LESION HEPATICA,110.0,quirurgico
07210,502201,RESECCION EN CUÑA DE HIGADO (81),200.0,quirurgico
502201,502202,HEPATECTOMÍA DE DOS SEGMENTOS (81),200.0,quirurgico
502202,502203,HEPATECTOMÍA DERECHA O IZQUIERDA (81),230.0,quirurgico
502203,502204,HEPATECTOMÍA TRISEGMENTARIA (81),250.0,quirurgico
502204,506101,HEPATORRAFIA SIMPLE,120.0,quirurgico
506101,506102,HEPATORRAFIA MÚLTIPLE; CON DESBRIDAMIENTO Y HEMOSTASIS,200.0,quirurgico
506102,500100,EXTRACCION DE CUERPO EXTRAÑO INTRAHEPATICO POR INCISION SOD,110.0,quirurgico
500100,385601,"OCLUSION, PINZAMIENTO O LIGADURA DE ARTERIAS ABDOMINALES, UNA O MAS (SELECTIVAS)",130.0,quirurgico
385601,385701,"OCLUSION, PINZAMIENTO O LIGADURA DE VENAS INTRAABDOMINALES, UNA O MAS",130.0,quirurgico
385701,391701,DERIVACION PORTO- CAVA,200.0,quirurgico
391701,391702,DERIVACION MESENTERICO- CAVA,200.0,quirurgico
391702,391703,DERIVACION ESPLENO-RENAL,200.0,quirurgico
391703,505100,TRASPLANTE AUXILIAR DE HIGADO SOD,2500.0,quirurgico
505100,504000,HEPATECTOMÍA TOTAL ( OBTENCIÓN DE ORGANO) SOD,1000.0,quirurgico
504000,510100,HEPATICOTOMÍA O HEPATICOSTOMÍA CON DRENAJE O EXTRACCIÓN DE CÁLCULOS SOD,150.0,quirurgico
510100,514400,INSERCION DE TUBO COLEDOCOHEPATICO PARA DESCOMPRESION SOD,150.0,quirurgico
514400,517100,SUTURA SIMPLE DE COLEDOCO SOD,120.0,quirurgico
517100,517200,COLEDOCOPLASTIA SOD,180.0,quirurgico
517200,518100,DILATACION DEL ESFINTER DE ODDI SOD,120.0,quirurgico
518100,518300,ESFINTEROPLASTIA SOD,180.0,quirurgico
518300,517300,RECONSTRUCCIÓN DE VÍAS BILIARES SOD,300.0,quirurgico
517300,514201,EXPLORACIÓN POR ATRESIA CONGÉNITA DE VÍAS BILIARES,185.0,quirurgico
514201,516200,"ESCISIÓN DE LA AMPOLLA DE VATER (AMPULECTOMIA), CON REIMPLANTACION DE COLEDOCO SOD",230.0,quirurgico
516200,513000,ANASTOMOSIS DE VESICULA BILIAR O VIA BILIAR CON PANCREATOGRAFIA RETROGRADA ENDOSCOPICA (ERP) SOD,305.0,quirurgico
513000,513100,ANASTOMOSIS DE VESICULA BILIAR A CONDUCTOS HEPATICOS SOD,250.0,quirurgico
513100,513200,ANASTOMOSIS DE VESICULA BILIAR A INTESTINO SOD,250.0,quirurgico
513200,513300,ANASTOMOSIS DE VESICULA BILIAR A PANCREAS SOD,250.0,quirurgico
513300,513400,ANASTOMOSIS DE VESICULA BILIAR A ESTOMAGO SOD,250.0,quirurgico
513400,513600,COLEDOCODUODENOSTOMIA SOD,250.0,quirurgico
513600,513700,ANASTOMOSIS DE CONDUCTO HEPATICO A TUBO DIGESTIVO SOD,250.0,quirurgico
513700,514100,EXPLORACION DEL CONDUCTO BILIAR PRINCIPAL PARA EXTRACCION DE CUERPO EXTRAÑO SOD,145.0,quirurgico
514100,514300,RE EXPLORACION DE VIAS BILIARES SOD,145.0,quirurgico
514300,514500,EXPLORACION DE VIA HEPATO BILIAR COMUN SOD,145.0,quirurgico
514500,519400,REVISION DE ANASTOMOSIS DE LAS VIAS BILIARES SOD,145.0,quirurgico
519400,510000,COLECISTOTOMIA Y COLECISTOSTOMIA CON EXTRACCION DE CALCULOS SOD,110.0,quirurgico
510000,519200,CIERRE DE COLECISTOSTOMIA SOD,55.0,quirurgico
519200,512101,COLECISTECTOMIA POR LAPAROTOMIA,140.0,quirurgico
512101,512103,COLECISTECTOMÍA CON EXPLORACIÓN DE VÍAS BILIARES POR COLEDOCOTOMÍA,180.0,quirurgico
512103,512501,RESECCIÓN DE QUISTES DEL COLÉDOCO CON DERIVACIÓN BILIODIGESTIVA Y VALVULA ANTIARREFLUJO,320.0,quirurgico
512501,512600,RESECCIÓN DE TUMOR MALIGNO DE VÍAS BILIARES BILIOENTERICAS PROXIMALES SOD,230.0,quirurgico
512600,512102,COLECISTECTOMÍA POR MINILAPAROTOMÍA SUBXIFOIDEA,150.0,quirurgico
07301,520100,DRENAJE DE ABSCESO DE PÁNCREAS SOD,130.0,quirurgico
520100,541801,MARSUPIALIZACIÓN ABDOMINAL POR PANCREATITIS,150.0,quirurgico
541801,525201,PANCREATECTOMÍA DISTAL CON ESPLENECTOMÍA,200.0,quirurgico
525201,525300,PANCREATECTOMÍA SUBTOTAL [OPERACIÓN DE CHILD] SOD,280.0,quirurgico
525300,525100,PANCREATECTOMIA PROXIMAL SOD,210.0,quirurgico
525100,527200,PANCREATICODUODENECTOMÍA PROXIMAL [WHIPPLE] SOD,300.0,quirurgico
527200,526100,PANCREATECTOMÍA TOTAL POR NECIDIOBLASTOSIS SOD,210.0,quirurgico
526100,527100,PANCREATICODUODENECTOMÍA TOTAL SOD,300.0,quirurgico
527100,522200,RESECCIÓN DE LESIÓN O TEJIDO DE PÁNCREAS SOD (204),160.0,quirurgico
522200,529501,FISTULECTOMIA DE PANCREAS,75.0,quirurgico
529501,529502,SUTURA SIMPLE DE PANCREAS,75.0,quirurgico
529502,520200,MARSUPIALIZACION DE QUISTE DEL PANCREAS SOD,120.0,quirurgico
520200,523100,EXTRACCION DE CUERPO EXTRAÑO DE PANCREAS SOD,100.0,quirurgico
523100,524400,DRENAJE INTERNO DE QUISTE PANCREATICO POR CISTOGASTROSTOMIA ABIERTA SOD,160.0,quirurgico
524400,529602,ANASTOMOSIS DEL PÁNCREAS POR LAPAROTOMÍA (83),160.0,quirurgico
529602,529604,PANCREATO-YEYUNOSTOMÍA TÉRMINO LATERAL (OPERACIÓN DE PUESTOW) (83),160.0,quirurgico
529604,528200,HOMOTRASPLANTE DE PANCREAS SOD,1300.0,quirurgico
528200,528300,HETEROTRASPLANTE DE PANCREAS SOD,1300.0,quirurgico
528300,526200,PANCREATECTOMÍA TOTAL (OBTENCIÓN DEL ÓRGANO) SOD,1200.0,quirurgico
526200,070000,EXPLORACION DE AREA SUPRARENAL SOD,150.0,quirurgico
070000,072200,SUPRARRENALECTOMÍA (ADRENALECTOMÍA) UNILATERAL SOD,250.0,quirurgico
072200,072300,"SUPRARRENALECTOMÍA (ADRENALECTOMÍA), PARCIAL SOD",250.0,quirurgico
072300,074100,DRENAJE DE GLANDULA SUPRARRENAL SOD,90.0,quirurgico
074100,072100,ESCISION DE LESION EN GLANDULA SUPRARRENAL SOD (206),200.0,quirurgico
072100,072301,TOMA DE INJERTO (SUPRARRENALECTOMÍA) PARA IMPLANTE (PARKINSONISMO),130.0,quirurgico
07501,414200,ESCISION DE LESION O TEJIDO DE BAZO SOD,100.0,quirurgico
414200,414300,ESPLENECTOMIA PARCIAL SOD,110.0,quirurgico
414300,414500,ESCISIÓN DE BAZO ACCESORIO SOD,130.0,quirurgico
414500,415100,ESPLENECTOMIA TOTAL SOD,130.0,quirurgico
415100,416100,ESPLENORRAFIA SOD (369),130.0,quirurgico
416100,414400,EXTRACCION DE CUERPO EXTRAÑO DEL BAZO SOD,100.0,quirurgico
07601,430101,EXTRACCION DE CUERPO EXTRAÑO MULTIPLE ( BEZOARD ) POR GASTROTOMIA,110.0,quirurgico
430101,431200,GASTROSTOMÍA POR LAPAROTOMÍA SOD,100.0,quirurgico
431200,446200,CIERRE DE GASTROSTOMÍA SOD,100.0,quirurgico
446200,438200,"GASTRECTOMÍA PARCIAL, CON RECONSTRUCCIÓN CON O SIN VAGOTOMÍA SOD",200.0,quirurgico
438200,438100,GASTRECTOMÍA SUBTOTAL RADICAL SOD,220.0,quirurgico
438100,439100,GASTRECTOMIA TOTAL CON INTERPOSICION INTESTINAL SOD,250.0,quirurgico
439100,445100,REANASTOMOSIS DEL ESTÓMAGO POR DESHISCENCIA DE LA SUTURA SOD (207),150.0,quirurgico
445100,469400,REINTERVENCION DE ANASTOMOSIS INTESTINAL SOD (207),150.0,quirurgico
469400,446100,SUTURA DE DESGARRO O HERIDA DE ESTOMAGO (GASTRORRAFIA) SOD (17),120.0,quirurgico
446100,444000,SUTURA DE ÚLCERA PERFORADA CON VAGOTOMIA Y EPIPLOPLASTIA SOD (18),200.0,quirurgico
444000,444100,SUTURA DE ULCERA GASTRICA SOD (18),150.0,quirurgico
444100,444200,SUTURA DE ULCERA DUODENAL SOD (18),150.0,quirurgico
444200,446500,ESOFAGOGASTROPLASTIA SOD,170.0,quirurgico
446500,446602,CIRUGIA ANTIRREFLUJO GASTROESOEFAGICO CON RECONSTRUCCIÓN DEL ESFINTER ESOFÁGICO INFERIOR POR VIA ABDOMINAL,170.0,quirurgico
446602,446603,REINTERVENCIÓN EN ANTIRREFLUJO GASTRESOFAGICO CON RECONSTRUCCIÓN DEL ESFINTER ESOFÁGICO INFERIOR.,170.0,quirurgico
446603,446601,CIRUGIA ANTIRREFLUJO GASTROESOFAGICO CON RECONSTRUCCIÓN DEL ESFINTER ESOFÁGICO POR VIA INFERIOR TRANSTORACICA,200.0,quirurgico
446601,433100,PILOROMIOTOMIA SOD,100.0,quirurgico
433100,442000,PILOROPLASTIA-PILORECTOMÍA ANTERIOR SOD (208),110.0,quirurgico
442000,442100,DILATACION DE PILORO MEDIANTE INCISION SOD,100.0,quirurgico
442100,449100,LIGADURA DE VARICES GASTRICAS VIA ABIERTA SOD,150.0,quirurgico
449100,440100,VAGOTOMÍA TRONCULAR Y PILOROPLASTIA SOD,160.0,quirurgico
440100,440200,VAGOTOMÍA SELECTIVA O SUPRASELECTIVA SOD,120.0,quirurgico
440200,425200,ESOFAGOGASTROSTOMIA VIA INTRATORACICA Y/O CERVICAL SOD,160.0,quirurgico
425200,425600,ESOFAGOPLASTIA CON ASCENSO DE ESTOMAGO SOD,160.0,quirurgico
425600,436100,GASTRODUODENOSTOMÍA SOD,160.0,quirurgico
436100,437100,GASTROYEYUNOSTOMÍA SOD,160.0,quirurgico
437100,438300,GASTROENTEROANASTOMOSIS DERIVATIVA (DUODENO O YEYUNO) CON EXCLUSIÓN PILORICA SOD,160.0,quirurgico
438300,439200,DERIVACION GASTROINTESTINAL EN Y DE ROUX SOD,160.0,quirurgico
439200,443100,DERIVACION GASTRICA PROXIMAL SOD,160.0,quirurgico
443100,348301,FISTULECTOMIA TORACICOABDOMINAL,55.0,quirurgico
348301,348302,FISTULECTOMIA TORACICOGASTRICA,55.0,quirurgico
348302,348303,FISTULECTOMIA TORACICOINTESTINAL,55.0,quirurgico
348303,446300,CIERRE DE OTRA FISTULA GASTRICA SOD,110.0,quirurgico
446300,449200,MANIPULACION INTRAOPERATORIA DE ESTÓMAGO (REDUCCIÓN DE VÓLVULO ) SOD,100.0,quirurgico
07700,450001,EXTRACCION DE CUERPO EXTRAÑO INTESTINAL POR ENTEROTOMIA,110.0,quirurgico
450001,460101,DUODENOSTOMÍA,150.0,quirurgico
460101,460102,YEYUNOSTOMIA,150.0,quirurgico
460102,460301,"EXTERIORIZACION DE INTESTINO GRUESO- CECOSTOMIA, COLOSTOMIA EN ASA O SIGMOIDOSTOMIA",150.0,quirurgico
460301,461100,COLOSTOMIA TEMPORAL SOD,150.0,quirurgico
461100,461200,COLOSTOMIA PERMANENTE SOD,150.0,quirurgico
461200,462200,ILEOSTOMÍA CONTINENTE SOD,150.0,quirurgico
462200,462400,APERTURA RETARDADA DE ILEOSTOMIA SOD,100.0,quirurgico
462400,463100,APERTURA RETARDADA DE OTRA ENTEROSTOMIA SOD,100.0,quirurgico
463100,464001,REMODELACIÓN DE ENTEROSTOMÍA,100.0,quirurgico
464001,453301,RESECCIÓN INTESTINAL DE DIVERTICULOS,120.0,quirurgico
453301,453302,RESECCIÓN INTESTINAL DE TUMOR,120.0,quirurgico
453302,454100,RESECCION DE LESION O TEJIDO DE INTESTINO GRUESO SOD,120.0,quirurgico
454100,449500,BAYPASS O DERIVACION O PUENTE DUODENAL PARA REFLUJO DUODENOGÁSTRICO SOD,140.0,quirurgico
449500,456201,DUODENECTOMIA,100.0,quirurgico
456201,456202,YEYUNECTOMIA,100.0,quirurgico
456202,456203,ILECTOMIA,100.0,quirurgico
456203,456300,RESECCION TOTAL DE INTESTINO DELGADO SOD,100.0,quirurgico
456300,456400,RESECCIÓN INTESTINAL CONDUCTO ONFALOMESENTERICO SOD,100.0,quirurgico
456400,459100,ANASTOMOSIS DE INTESTINO DELGADO A INTESTINO DELGADO SOD,85.0,quirurgico
459100,459200,ANASTOMOSIS DE INTESTINO DELGADO AL MUÑON RECTAL SOD,85.0,quirurgico
459200,459400,ANASTOMOSIS DE INTESTINO GRUESO A INTESTINO GRUESO SOD,85.0,quirurgico
459400,460200,RESECCION DE SEGMENTO EXTERIORIZADO DE INTESTINO DELGADO SOD,70.0,quirurgico
460200,460400,RESECCION DE SEGMENTO EXTERIORIZADO DE INTESTINO GRUESO SOD,70.0,quirurgico
460400,467901,RESECCION INTESTINALY DE QUISTE POR PERITONITIS MECONIAL,100.0,quirurgico
467901,467902,RESECCION DE DUPLICCION INTESTINAL,100.0,quirurgico
467902,467903,ANASTOMOSIS ILEO-COLICA LATEROLATERAL POR AGANGLIOSIS,85.0,quirurgico
467903,457200,CECECTOMIA SOD,170.0,quirurgico
457200,457300,HEMICOLECTOMIA DERECHA SOD,170.0,quirurgico
457300,457400,RESECCION DE COLON TRANSVERSO SOD,170.0,quirurgico
457400,457500,HEMICOLECTOMIA IZQUIERDA SOD,170.0,quirurgico
457500,457600,SIGMOIDECTOMIA SOD,170.0,quirurgico
457600,457000,COLECTOMÍA PARCIAL CON COLOSTOMIA Y CIERRE DE SEGMENTO DISTAL [HARTMAN] SOD,180.0,quirurgico
457000,457101,COLECTOMÍA PARCIAL CON COLOSTOMIA O ILEOSTOMÍA Y FÍSTULA MUCOSA,170.0,quirurgico
457101,458100,COLECTOMÍA TOTAL CON ILEOSTOMÍA Y PROTECTOMÍA SOD,200.0,quirurgico
458100,458000,COLECTOMÍA TOTAL CON RESECCIÓN DE ILEOTERMINAL SOD,180.0,quirurgico
458000,458300,COLECTOMÍA TOTAL CON ANASTOMOSIS PÉLVICA SOD,200.0,quirurgico
458300,458200,COLECTOMÍA TOTAL MÁS RESERVORIO SOD,200.0,quirurgico
458200,459501,"ANASTOMOSIS DE INTESTINO DELGADO AL ANO, CON FORMACION DE RESERVORIO (EN ""J"", "" H"" O ""S"")",160.0,quirurgico
459501,459301,ANASTOMOSIS DE ILEO A COLON TRANVERSO,160.0,quirurgico
459301,471100,APENDICECTOMÍA SOD,80.0,quirurgico
471100,471200,"APENDICECTOMÍA POR PERFORACIÓN, CON DRENAJE DE ABCESO, LIBERACIÓN DE PLASTRÓN Y/O DRENAJE DE PERITONITIS LOCALIZADA SOD",100.0,quirurgico
471200,471300,APENDICECTOMÍA CON DRENAJE DE PERITONITIS GENERALIZADA SOD,140.0,quirurgico
471300,467100,SUTURA DE HERIDA DE DUODENO SOD,100.0,quirurgico
467100,467500,SUTURA DE HERIDA DE INTESTINO GRUESO SOD,100.0,quirurgico
467500,467301,ENTERORRAFIA (UNA O MAS),130.0,quirurgico
467301,465100,CIERRE DE ESTOMA DE INTESTINO DELGADO SOD,110.0,quirurgico
465100,465200,CIERRE DE ESTOMA DE INTESTINO GRUESO SOD,110.0,quirurgico
465200,487200,CIERRE DE PROCTOSTOMIA SOD,110.0,quirurgico
487200,465101,CIERRE DE ESTOMA DE INTESTINO DELGADO POR LAPAROTOMIA,140.0,quirurgico
465101,465201,CIERRE DE ESTOMA DE INTESTINO GRUESO POR LAPAROTOMIA,140.0,quirurgico
465201,467200,CIERRE DE FISTULA DE DUODENO SOD,140.0,quirurgico
467200,467400,"CIERRE DE FISTULA DE INTESTINO DELGADO, SALVO DUODENO SOD",140.0,quirurgico
467400,467601,CIERRE DE FÍSTULA ENTEROCÓLICA ( UNA O MAS),140.0,quirurgico
467601,578301,FISTULECTOMIA RECTO-VESICAL O RECTO-VESICO-VAGINAL (370),150.0,quirurgico
578301,467700,CIERRE DE FÍSTULA ENTEROCUTÁNEA SOD,140.0,quirurgico
467700,468011,REDUCCIÓN INTESTINAL SIN RESECCIÓN INTESTINAL POR LAPAROTOMÍA,120.0,quirurgico
468011,468012,REDUCCIÓN INTESTINAL CON RESECCIÓN INTESTINAL POR LAPAROTOMÍA,150.0,quirurgico
468012,467801,CORRECCIÓN DE ATRESIA DE INTESTINO CON PLASTIA PROXIMAL,110.0,quirurgico
467801,467804,CORRECCIÓN DE ATRESIA DE COLON,110.0,quirurgico
467804,468000,CORRECCION DE MALROTACION INTESTINAL SOD,150.0,quirurgico
468000,468601,LIBERACIÓN DE ADHERENCIAS O BRIDAS EN INTESTINO POR LAPAROTOMIA,120.0,quirurgico
468601,591100,LIBERACIÓN O LISIS DE ADHERENCIAS PERIVESICALES SOD,120.0,quirurgico
591100,456100,RESECCION SEGMENTARIA MULTIPLE DE INTESTINO DELGADO SOD,180.0,quirurgico
456100,466200,PLICATURA INTESTINAL [OPERACIÓN DE NOBLE] SOD,140.0,quirurgico
466200,467802,"CORRECCIÓN DE ATRESIA DE DUODENO,YEYUNO E ILEON",130.0,quirurgico
467802,467803,CORRECCIÓN DE ATRESIAS INTESTINALES MULTIPLES NCOC,180.0,quirurgico
467803,410100,TRASPLANTE AUTOLOGO DE MEDULA OSEA SOD (19),2500.0,quirurgico
410100,410200,TRANSPLANTE ALOGENICO DE MEDULA OSEA CON PURIFICACION SOD (19),2500.0,quirurgico
410200,410300,TRASPLANTE ALOGENICO DE MEDULA OSEA SIN PURIFICACION SOD (19),2500.0,quirurgico
410300,410400,TRASPLANTE AUTOLOGO DE CELULAS MADRES HEMATOPOYETICAS SOD (19),2500.0,quirurgico
08101,488101,DRENAJE DE COLECCION RECTAL,60.0,quirurgico
488101,488102,"DRENAJE DE COLECCION PERIRRECTAL, RETRORECTAL O PÉLVICA",60.0,quirurgico
488102,483801,EXTRACCIÓN DE CUERPO EXTRAÑO EN RECTO POR VÍA RECTAL ABIERTA,50.0,quirurgico
483801,483802,EXTRACCIÓN DE CUERPO EXTRAÑO EN RECTO POR VÍA ABDOMINAL,120.0,quirurgico
483802,963800,EXTRACCION DIGITAL O MANUAL DE HECES IMPACTADAS SOD,60.0,quirurgico
963800,483100,"ABLACION DE LESION O TEJIDO RECTAL POR DIATERMIA, CRIO O ELECTROCOAGULACION SOD",30.0,quirurgico
483100,483200,ESCISION DE LA MUCOSA RECTAL SOD (209),40.0,quirurgico
483200,487301,FISTULECTOMÍA RECTO-VAGINAL CON COLOSTOMÍA,150.0,quirurgico
487301,487302,FISTULECTOMÍA RECTO-VESICAL CON COLOSTOMÍA,150.0,quirurgico
487302,487303,FISTULECTOMÍA RECTO-URETRAL CON COLOSTOMÍA.,150.0,quirurgico
487303,489300,REPARACION DE FISTULA PERIRRECTAL SOD,150.0,quirurgico
489300,489200,MIOMECTOMÍA ANO-RECTAL SOD,60.0,quirurgico
489200,486200,RESECCION ANTERIOR DE RECTO CON COLOSTOMIA SIMULTANEA SOD,220.0,quirurgico
486200,486400,RESECCION POSTERIOR DE RECTO SOD,130.0,quirurgico
486400,486500,RESECCION DE MUÑON RECTAL POST- DUHAMEL SOD,130.0,quirurgico
486500,485301,PROCTOSIGMOIDECTOMÍA CON COLOSTOMÍA CON ABORDAJE PERINEAL,250.0,quirurgico
485301,485100,"PROTECTOMIA PARCIAL,VIA TRANS-SACRA [KRASKE] SOD",180.0,quirurgico
485100,485400,PROCTECTOMÍA CON DESCENSO ABDOMINO-PERINEAL SOD,240.0,quirurgico
485400,486700,RESECCIÓN DE TUMOR RECTAL POR VÍA TRANS-ANAL SOD,100.0,quirurgico
486700,486101,RESECCIÓN DE TUMOR RECTAL POR PROCTECTOMÍA TRANS-SACRA O TRANS-COCCÍGEA,180.0,quirurgico
486101,485200,PROTECTOMIA COMPLETA SOD,180.0,quirurgico
485200,487602,"CORRECCIÓN DE PROLAPSO POR RESECCIÓN DE PROCIDENCIA RECTAL CON ANASTOMOSIS, VÍA PERINEAL",180.0,quirurgico
487602,487500,PROCTOPEXIA ABDOMINAL SOD,130.0,quirurgico
487500,487601,PROCTOSIGMOIDOPEXIA,150.0,quirurgico
487601,486800,RESECCION RECTO CON RECONSTRUCCION TIPO PULL-THROUGH SOD,120.0,quirurgico
486800,480100,PROCTOTOMIA POR VIA ABDOMINAL O PERINEAL SOD,100.0,quirurgico
480100,487901,REPARACION DE LESION OBSTETRICA ANTIGUA DE RECTO,100.0,quirurgico
487901,487100,SUTURA DE LACERACION DE RECTO (PROCTORRAFIA) SOD,100.0,quirurgico
487100,487904,CORRECCIÓN DE LA ESTENOSIS RECTAL VÍA SAGITAL POSTERIOR,60.0,quirurgico
487904,487905,REPARACION DE LA ESTENOSIS RECTAL CON RESECCIÓN DE ANILLO RECTAL,60.0,quirurgico
487905,489100,INCISION DE ESTENOSIS RECTAL SOD,60.0,quirurgico
489100,487701,DESCENSO RECTAL VÍA SAGITAL POSTERIOR,300.0,quirurgico
487701,487702,DESCENSO RECTAL VÍA ANTERIOR Y POSTERIOR,300.0,quirurgico
